doc_id,label_id
1133361900,941510727
1133361900,041374525
1134867131,040118827
1134867131,040567303
1134867131,040087670
1134867131,961720069
1135099588,950493155
1135099588,040072916
1135099588,961000937
1135099588,042863007
1135572674,040261816
1135572674,040017354
1135572674,040388522
1135572674,041385519
1135792232,1109778066
1135792232,041143825
1135792232,041934644
1135922160,1015425712
1135923000,040318125
1135923000,041347900
1135923000,041277686
1135923000,00771761X
1136055320,04137651X
1136055320,040417719
1136078819,043127754
1136078819,040574725
1136078819,040700852
1136078819,956645356
1136131639,042774829
1136131639,947487301
1136131639,040577570
1136131639,041283864
1136131639,041900073
1136131639,043147542
1136131639,040005895
1136131639,96473222X
1136158707,040709590
1136158707,1048715485
1136158707,041379489
1136158707,04232095X
1136158707,041764218
1136158707,041698053
1136158707,041378377
1136158707,040059960
1136158707,04133759X
1136158707,940589761
1136268790,041518047
1136268790,041417054
1136268790,04045956X
1136268790,041761987
1136285024,041906179
1136285245,040674738
1136422854,041509072
1136422854,041343417
1136422854,041645405
1136422854,043071228
1136422854,040708918
1136422854,041484223
1136422854,041846907
1136422854,042179610
1136422854,041392507
1136422854,04283001X
1136422854,041613082
1136422854,041587030
1136422854,040701069
1136422854,041752120
1136614478,040118827
1136614478,957319304
1136614478,040750922
1136614478,041260147
1136614478,040038572
1136718281,041513444
1136718281,041745728
1136718281,042503078
1136718281,042443474
1136718281,042734320
1136863826,040118827
1136863826,040276538
1136863826,04049716X
1136863826,956909051
1136863826,041653386
1136863826,041227956
1136863826,040467813
1137211431,940431181
1137211431,1064921124
1137211431,041157168
1137211431,04003772X
1137211431,042382084
1137226242,040477045
1137226242,040597873
1137226242,041283376
1137281375,040620115
1137281375,041619749
1137281375,041142837
1137295759,1079886001
1137295759,04045956X
1137509759,040475344
1137509759,040451259
1137509759,959364080
1137509759,040378829
1137834579,040158756
1137834579,041926749
1137834579,040335976
113785183X,041699165
113785183X,041858093
113785183X,041664868
113785183X,041374460
1137867280,118521691
1137867280,040714659
1137867280,040756602
1138195375,004040457
1138195642,951332872
1138195642,040719804
1138195642,041294645
1138195642,040715078
1138234001,040567230
1138234001,1023633701
1138234001,04004792X
1138234001,040642119
1138234001,041213963
1138234001,04325733X
1138234001,987866834
1138234001,040649377
1138234001,994520042
1138234001,040021009
1138276529,041727770
1138276529,040391973
1138276529,968603785
1138276529,04006798X
1138276529,041972953
1138276529,041698088
1138276529,959364080
1138282200,040414086
1138282200,04034343X
1138282200,041256980
1138397113,040118827
1138397113,040447375
1138397113,041889274
1138397113,040090167
1138397113,040288927
1138397113,042457653
1138397113,041157168
1138517607,040784606
1138517607,04113303X
1138517607,994559119
1138568597,007652879
1138568597,007709234
1138568597,040309207
1138568597,041876806
1138568597,041734149
1138597821,050548700
1138597821,041157109
1138597821,040538613
1138597821,04143126X
1138734470,118650130
1138734470,118530585
1138734470,040779106
1138734470,040243133
1138734470,040414086
113898020X,040121356
113898020X,948008059
113898020X,040451259
113898020X,041426886
1139048449,040066509
1139048449,040431835
1139048449,1071012568
1139170716,04004176X
1139170716,1232521000
1139170716,040029638
1139170716,041370023
1139170716,040158330
1139170716,04059758X
1139491148,04318717X
1139491148,964248026
1139491148,041816749
1139491148,040649377
1139613723,042802016
1139613723,042523966
1139613723,041307267
1139613723,040336204
1139613723,042234123
1139613723,041153960
1139613723,040302350
1139641409,042497183
1139641409,040191559
1139641409,042633966
1139641409,1008757039
1139641409,976447657
1140544519,041620518
1140735578,041425065
1140735578,041253663
1140735578,116048743X
1140735578,04188342X
1140735578,041555856
1140735578,041250109
1140735578,1088446744
1140735578,042848512
1140735578,042179610
1140735578,040708918
1140818708,040118827
1140818708,040130215
1140818708,040336476
1140834886,041872835
1140834886,041282639
1140834886,043173527
1140834886,040385752
1140834886,041362675
1140946668,040118827
1140946668,041960556
1140946668,041163648
1140946668,04067911X
1140946668,040487555
1140946668,040228983
1140946668,041157109
1141196999,04072560X
1141196999,040665917
1141196999,040052338
1141196999,974557900
1141196999,041738632
1141379430,041520254
1141379430,040066177
1141379430,042045304
1141480611,040118827
1141480611,973332336
1141480611,04021365X
1141480611,041137183
1141480611,041394895
1141480611,040420795
1141480611,041157109
1141550512,042024048
1141550512,042490634
1141550512,949746983
1141550512,040701026
1141904772,040346498
1141904772,042217539
1141904772,041673662
1141904772,960767053
1141904772,041673670
1141904772,04124401X
1141904772,040643174
1141904772,040063402
1141904772,041535723
1141933055,041517954
1141933055,1023745712
1141933055,040111504
1141933055,041282523
1141933055,1223211479
1141937689,042241928
1141937689,042383056
1141937689,041837843
1141937689,04318717X
1141937689,041406605
1141937689,041691482
1142001261,042494702
1142001261,042118557
1142115135,041132920
1142115135,041205677
1142115135,04137651X
1142115135,04020832X
1142115135,042038448
1142115135,041146522
1142115135,041137485
1142155889,970679645
1142155889,940626713
1142374556,1008770388
1142374556,043134408
1142374556,041517202
1142374556,042470315
1142374556,949430404
1142374556,041580400
1142374556,040324923
1142374556,954819764
1142656616,100374446X
1142656616,97629401X
1142656616,950773395
1142656616,040272664
1142656616,04163506X
1142656942,04061963X
1142656942,984427813
1142656942,040733319
1142656942,041618173
1142954382,041798368
1142954382,040663876
1142954382,040608476
1142954382,041331168
1142954382,040005674
1142954382,940986973
1142954382,041873572
1142954382,042090377
1142954382,040788598
1143066499,040665860
1143066499,041879252
1143066499,040581365
1143066499,040776247
1143066499,041219325
1143067851,040775488
1143067851,041929780
1143067851,041915267
1143067851,041582276
1143067851,041125606
1143067851,041565517
1143067851,040152723
1143067851,040272664
1143067851,042525799
1143256077,041645405
1143256077,041509072
1143256077,040708918
1143256077,040429083
1143256077,041304624
1143256077,040598446
1143256077,040538702
1143256077,042103533
1143439252,042053579
1143439252,041292006
1143439252,040163709
1143539788,1151838586
1143539788,041695437
1143539788,041337646
1143539788,973524448
1143539788,942535790
1143539788,04149458X
1143539788,041313976
1143539788,041264576
1143650956,040118827
1143650956,041328450
1143650956,04001276X
1143703650,041279379
1143703650,042154286
1143703650,041922816
1143948858,041788125
1143948858,980556589
1143948858,041299604
1143948858,040490750
1144068835,987895397
1144081300,041641337
1144081300,040776247
1144270200,040677656
1144270200,040344215
1144270200,103216963X
1144270200,040320162
1144270200,040385442
1144270200,981714250
1144270200,043264646
1144396468,040042960
1144396468,041277317
1144396468,04185909X
1144396468,040490750
1144396468,040451259
1144400236,040763102
1144400236,040778142
1144400236,041165462
1144400236,041454367
1144485274,041333209
1144485274,04052020X
1144485274,04049716X
1144619726,040408027
1144619726,040246329
1144686121,965106497
1144686121,04198756X
1144686121,040149579
1144686121,040149374
1144745624,12117588X
1144745624,1139464051
1144745624,991190424
1144745624,041432843
1144745624,041660439
1144745624,041156455
1145241301,040118827
1145241301,040290670
1145241301,04072560X
1145241301,042412919
1145241301,040636933
1147295476,043245676
1147295476,958570248
1147295476,042773539
1147565651,041343417
1147565651,041945050
1147565651,94822939X
1147565651,041949560
1147565651,041360656
1147565651,950530514
1147565651,041280962
1148452834,040565440
1148452834,040388247
1148452834,041411005
1148452834,042503078
1148452834,040468119
1148452834,043258964
1148452834,043081770
1148452834,95092010X
1148452834,041517636
1148452834,041472772
1148452834,041752368
1148452834,972568417
1148452834,041719352
1148463240,042018773
1148463240,040490750
1148463240,041782534
1148755780,041653548
1148755780,041763513
1148755780,040059960
1148755780,040429075
1148755780,040004937
1148755780,040325229
1148812326,04120509X
1148812326,041229266
1148812326,040154289
1148812326,040066673
1148942068,040482413
1148942068,041443764
1148942068,943784158
1148942068,042789990
1148942068,043249876
1148942068,040068803
1148942068,040067920
1148942068,040143163
1149050772,118500775
1149050772,040006263
1149050772,970212763
1149154071,960496580
1149154071,042518229
1149154071,940625822
1149154071,040270076
1149154071,041456378
1150305606,040455033
1150305606,040744450
1150305606,041472020
1150305606,041340299
1150305606,043137016
1150867116,041221664
1150867116,043033504
1150867116,04150352X
1150867116,040649377
1151195731,118834312
1151195731,040787044
1151195731,041750438
1151195731,972856773
1151229385,043134629
1151229385,040201368
1151229385,97417825X
1151229385,942448405
1151229385,041503473
1151229385,041695976
1151571490,950760951
1151571490,944368581
1151571490,041240103
1151571490,041604466
1151571490,041403770
1151571490,042156084
1151699187,940855348
1151699187,041157109
1151699187,040181456
1151699187,1009530852
1151699187,041394690
1151699187,041251865
1151815179,004691792
1151815179,04064460X
1151815179,041218809
1151815179,040205886
1151815179,04051238X
1151815179,041165683
1151815179,041446798
1151815179,94572201X
115181671X,040118827
115181671X,040490122
115181671X,041285972
115181671X,040762297
115181671X,042327725
1151884804,040209679
1151884804,941226271
1151978124,965844773
1152002058,040768996
1152002058,040038467
1152002058,950871818
1152002058,042520932
1152131087,041481143
1152131087,040197026
1152131087,040272516
1152131087,1062915038
1152176897,040118827
1152176897,042098106
1152176897,96127249X
1152176897,041786386
1152179756,040118827
1152179756,040707008
1152287087,1009564889
1152444166,040297489
1152444166,977004872
1152444166,041645405
1152444166,042326540
1152444166,040676897
1152444166,042423538
1152444166,042699258
1152444166,040479684
1153007851,041738373
1153007851,041513444
1153007851,041369254
1153007851,041293738
1153007851,967329841
1153062623,040043916
1153062623,040802493
1153093677,04015968X
1153120496,040118827
1153120496,040340260
1153120496,041762444
1153120496,040382702
1153258420,959360875
1153258420,040588122
1153337878,041396715
1153337878,041219074
1153337878,04050137X
1153337878,041698193
1153337878,040647846
1153337878,041851242
1153337878,040378829
1153467089,040425703
1153467089,94572201X
1153467089,041827430
1153467089,042236169
1153467089,043223818
1153467089,040778045
1153467089,040567303
1153470853,041238575
1153470853,040122115
1153470853,040626563
1153470853,041760743
1153470853,040663876
1153470853,042048206
1153470853,04113432X
115347462X,041517954
115347462X,979308658
115347462X,041654358
115347462X,994263031
115347462X,04324422X
115347462X,041793595
115347462X,041761987
115347462X,1000618935
1153478129,040737578
1153478129,943048567
1153478129,1024622754
1153478129,042743249
1153478129,969696191
1153478129,040629627
1153478129,1005384800
1153502372,040737578
1153502372,041210417
1153502372,041837606
1153502372,041385527
1153502372,043122078
1153505754,040351653
1153505754,1138127957
1153505754,960963405
1153505754,04188468X
1153505754,041281500
1153505754,040765733
1153505754,041284879
1153506963,041654234
1153506963,948616679
1153506963,04325683X
1153506963,040565610
1153506963,960963405
1153506963,940498480
1153506963,04185151X
1153506963,040740242
1153509210,041429036
1153509210,040042413
1153509210,042801249
1153509210,994520042
1153509210,04113432X
1153509210,040081958
1153511436,041325133
1153511436,040142388
1153511436,041608356
1153511436,041535804
1153511436,040208079
1153511436,041366026
1153511436,040663876
1153555557,118555049
1153555557,040120619
1153555557,040359646
1153555557,040261409
1153555557,040489469
1153555557,041749979
1153606585,04130621X
1153606585,04315848X
1153606585,040760669
1153606585,040022579
1153606585,040031349
1153606585,040476863
1153831384,040500616
1153831384,1041849648
1153831384,94603575X
1154485692,040598446
1154485692,040467244
1154485692,041555856
1154485692,04184386X
1154485692,040565610
1154485692,941376095
1154485692,041489950
1154485692,041211537
1154485692,040020738
1154486176,11910797X
1154486176,040630013
1154486176,040474879
1154486176,040155080
1154486176,040205320
1154486176,041749979
1154486176,041450884
115455225X,040118827
115455225X,04004436X
115455225X,041346874
115455225X,949849634
115455225X,041275829
1154665100,040118827
1154665100,040222330
1154665100,040664384
1154665100,040267792
1154665100,040273865
1154787206,042525799
1154787206,04121319X
1154787206,040473902
1154847950,040003027
1154847950,956358276
1154847950,968449913
1154847950,946530092
1154847950,041240839
1154847950,963173561
1154847950,041456009
1154851079,040694844
1154851079,04068007X
1154851079,040618390
1154851079,94618576X
1154851079,040142388
1154942643,041279646
1154942643,964013711
1154944433,04045956X
1154944433,04127380X
1155073231,040223493
1155073231,040350886
1155073231,04057329X
1155073231,040205479
1155073231,041216849
1155073231,040741648
1155073231,04167166X
1155085523,040143600
1155085523,041802713
1155085523,041394976
1155085523,04033676X
1155085523,040528154
1155085523,040565610
1155086333,041654234
1155086333,041263928
1155086333,04128805X
1155086333,041365135
1155086333,977004872
1155086333,040351653
1155086333,041304624
1155086333,04115746X
1155086333,041253663
1155165276,040310310
1155165276,041544935
1155165276,043232744
1155165276,040701026
1155365364,040718670
1155365364,004691792
1155439007,96887410X
1155439007,041706498
1155439007,041727770
1155439007,949022691
1155439007,040344029
1155439007,041649192
1155439007,043264646
1155521110,041663705
1155521110,04067990X
1155521110,041295374
1155521110,041145968
1155521110,040348709
1155521110,042209137
1155521110,043170439
1155533054,041481143
1155533054,040477460
1155533054,1020678402
1155533054,040178943
115563831X,942388445
115563831X,042372038
115563831X,041295528
115563831X,1000169693
115563831X,041140125
1155639839,040057283
1155639839,041802144
1155639839,040226484
1155639839,042655013
1155639839,041216849
1155639839,981432670
115564039X,041654234
115564039X,040351653
115564039X,04145846X
115564039X,04128805X
115564039X,041753275
115564039X,1147710759
115564039X,040175197
115564039X,040039579
115564039X,041253663
1155648501,040497542
1155648501,040647455
1155648501,947583572
115567670X,042232082
115567670X,040232077
115567670X,04134250X
115567670X,040240185
115567670X,041483669
1155691091,041325796
1155691091,040381684
1155691091,040459748
1155691091,041838297
1155691091,04015999X
1155691091,041969103
1155710177,041213335
1155710177,041303768
1155710177,040371743
1156018269,042633966
1156018269,1118647580
1156018269,041403770
1156018269,042620899
1156018269,1008757039
1156181828,041858379
1156181828,042401992
1156181828,959377085
1156181828,042100984
1156181828,949046388
1156181828,952251175
1156181828,04048971X
1156181828,041989147
1156181828,041749413
1156181828,041899407
1156330327,040198944
1156330327,041333772
1156445809,040408434
1156445809,040178943
1156532612,040118827
1156532612,040408434
1156532612,040176045
1156532612,042882974
1156683955,050628984
1156683955,041140435
1156683955,041235924
1156683955,041204409
1156683955,040470970
1156833663,040118827
1156833663,041207769
1156833663,040335429
1156833663,041358899
1156993768,040118827
1156993768,041987217
1156993768,040494160
1156993768,040277437
1156993768,042141516
1156993768,042961785
1157083757,050248057
1158598076,962387053
1159506795,042742374
1159506795,041228413
1159506795,041127048
1159506795,04061557X
1159506795,041506340
1159881227,040526925
1159881227,040079554
1159881227,040465314
1159881227,041347927
1160303894,11850553X
1160303894,040795837
1160303894,041708008
1160303894,04049716X
1160307520,940431181
1160307520,000368210
1160307520,040710130
1160307520,041384946
1160307520,040777006
1160344868,04049408X
1160354375,040737578
1160354375,040297489
1160354375,040351653
1160354375,040577570
1160354375,041280962
1160354375,040169162
1160354375,940010704
1160354375,041392094
1160354375,042141575
1160551529,040441962
1160551529,040626563
1160551529,040312178
1160551529,040663876
1160551529,041410432
1160551529,042090377
1160551529,040576337
1161335021,040039749
1161335021,040348644
1161335021,953232050
1161530460,040118827
1161530460,961739223
1161530460,1242484655
1161530460,04001276X
1161530460,040676013
1161530460,040384632
1161530460,040384616
1161606971,040675505
1161606971,040742598
1161606971,944025560
1161606971,043239897
1161606971,041472152
1161606971,040649377
1161606971,042909589
1161671447,964675765
1161671447,04033628X
1161671447,040398277
1161671447,040059316
1161671447,042349877
1161671447,041947479
1161805834,040117847
1161805834,04049716X
1161805834,104308281
1161918078,04032656X
1161918078,041675827
1161918078,041920708
1161918078,042750172
1161918078,041326946
1161918078,041228987
1161918078,040009963
1161918078,040163172
1161918078,04150867X
1161918078,040595498
1162018011,040772217
1162018011,04020555X
1162018011,042100674
1162018011,040760669
1162018011,992696054
1162018011,040270076
1162042621,040118827
1162042621,040049337
1162042621,041349296
1162189940,041711114
1162189940,041293584
1162189940,980147638
1162189940,041257537
1162190027,040122115
1162190027,041977009
1162190027,041265157
1162190027,040676870
1162190027,041258797
1162190027,040626563
1162190027,041273478
1162190027,040683257
1162190027,041296109
1162190027,96473222X
1162330538,961953373
1162330538,041887263
1162528338,040118827
1162528338,040142248
1162528338,040685985
1162528338,1016493770
1162621125,043160875
1162621125,1137028114
1162621125,1167066898
1162621125,040140024
1162621125,040230287
1162683848,040408434
1162683848,040533697
1162683848,041256980
1162683848,041346815
1162683848,1074372166
1162684240,04004176X
1162684240,040408027
1162684240,041535219
1162684240,040533697
1162684240,040773477
1162684240,040408434
1162763558,041683102
1162763558,040597989
1162835990,040118827
1162835990,041692268
1162840536,11853453X
1162840536,041216539
1162840536,040756602
1162840536,040156028
1162840536,040789314
1162840536,04049716X
1162840536,040588785
1162844418,040781682
1162844418,042360293
1162844418,1306231221
1162844418,041842243
1162844418,973256028
1162885629,040366596
1162885629,042193397
1162885629,041644735
1163319724,040028054
1163319724,043249809
1163388602,040118827
1163388602,040563979
1163388602,040740986
1163388602,040777049
1163388602,040564592
1163388602,040139433
1163388602,040473767
1163388602,041873572
1163388602,040710343
1163388602,040052273
1163391131,041563484
1163391131,040069028
1163514136,118766716
1163514136,040718670
1163514136,040456609
1163514136,041132246
1163514136,119174871
1163514136,04059758X
1163719900,040523853
1163719900,948833831
1163719900,040325229
1163719900,040339718
1163719900,040708918
1163719900,041653548
1163719900,041698266
1163719900,042748259
116380066X,940431181
116380066X,040488292
116380066X,040052486
1163928232,040118827
1163928232,040028143
1163928232,041135784
1163928232,04128237X
1163938173,000637467
1163938173,041304705
1163938173,040211428
1163938173,040774449
1163938173,040655792
1163938173,04192147X
116400185X,041823117
116400185X,942228863
116400185X,041421434
116400185X,968718167
116400185X,041238877
116400185X,040682307
116400185X,041306945
116400185X,04219041X
116400185X,042114705
116400185X,041402995
1164214950,040432718
1164214950,041361512
1164214950,041171810
1164214950,041269012
1164277634,040477290
1164277634,040031470
1164277634,040111199
1164290657,04024427X
1164290657,040039358
1164545949,041269144
1164545949,040586405
1164545949,1005115796
1164812777,042000858
1165079178,04140498X
1165079178,040626709
1165079178,040316777
1165079178,041685385
1165079178,943187966
1165079178,041596536
1165079178,042756596
1165079178,040765733
1165304716,041358708
1165304716,980553733
1165304716,041568729
1165304716,04169631X
1165304716,040636259
1165304716,041808215
1165304716,967953081
1165925613,040268586
1165925613,994520042
1165925613,040641996
1165925613,040001237
1165925613,953088081
1165925613,040271455
1165925613,042190576
1166068218,040118827
1166068218,04057931X
1166068218,040567834
1166068218,04113432X
1166068218,042067790
1166068218,958127263
1166068218,040629554
1166190102,984743553
1166190102,042579422
1166190102,983241937
1166190102,042367638
1166190102,040063259
1166190102,041281500
1166190102,1149086939
1166190102,041448634
1166190102,041752287
1166190102,040636216
1166219305,04062661X
1166219305,04113432X
1166219305,041258835
1166219305,1221744852
1166382761,040737810
1166382761,040597989
1166382761,1020678402
1166559459,043275818
1166559459,041696735
1166559459,040105423
1166559459,041338065
1166559459,042793238
1166559459,979538432
1166559459,041981960
1166559459,041448634
1166581942,040232778
1166581942,041375335
1166581942,040223175
1166604152,118628313
1166604152,040457915
1166607119,04249835X
1167133722,995333882
1167133722,953333914
1167133722,1130732932
1167133722,964448688
1167231058,040414256
1167231058,04015999X
1167231058,040533697
1167231058,040166066
1167231058,041351754
1167231058,041882229
1167307127,043101089
1167307127,041555856
1167307127,041745906
1167307127,970225792
1167307127,041280962
1167307127,040083934
1167307127,042058112
1167362411,940431181
1167362411,041888294
1167362411,040654680
1167362411,04072901X
1167362942,040760316
1167362942,041986067
1167362942,040775879
1167362942,041342623
1167662741,040118827
1167662741,1010033360
1167662741,042011906
1167662741,940431181
1167662741,040274470
1167772318,040118827
1167772318,040664384
1167919173,04061963X
1167919173,981966233
1167919173,957571917
1168010225,979945372
1168010225,041165764
1168010225,040352544
1168010225,040605949
