doc_id,label_id
1128649829,040027309
1128649829,040059820
1128649829,040027376
1128649829,040558797
1128649829,040557324
112873415X,040616193
112873415X,041793129
112873415X,042936578
112873415X,040013022
112873415X,040785238
112873415X,041215559
1128818442,041823389
1128818442,041496248
1128818442,041777735
112881899X,040777049
112881899X,041377184
112881899X,040563979
112881899X,965002845
1128996685,040600874
1128996685,040178943
1128996685,040628620
1128996685,040457915
1129003566,040118827
1129003566,041239288
1129003566,040111342
1129003566,1105568555
1129105377,040050335
1129105377,04209514X
1129105377,040507084
1129105377,04130621X
1129105377,040013170
1129105377,965227146
1129105377,04015016X
1129229319,040709590
1129229319,948481390
1129229319,041385659
1129229319,040490750
1129229319,941752380
1129229319,040475344
112939302X,040476898
112939302X,041126289
112939302X,040258017
1129409880,040118827
1129409880,040052273
1129409880,041987217
1129409880,041546806
1129409880,040762173
1129451992,041956664
1129451992,041636295
1129451992,041256735
1129451992,041346629
1129451992,040550729
1129556387,040475115
1129556387,04057833X
1129956687,042058953
1129956687,040322319
1129956687,041596536
1129956687,041696123
1129956687,042753775
1129956687,040565610
1129956687,041760743
112995675X,040128148
112995675X,041140117
112995675X,041230655
112995675X,968312543
112995675X,041346815
1130066061,040478432
1130066061,985591609
1130066061,1012624110
1130066061,041747976
1130066061,04062658X
1130066061,040143155
1130119815,040428559
1130119815,043274587
1130119815,041499239
1130119815,04146351X
1130119815,042059909
1130544125,040118827
1130544125,041879767
1130544125,041209265
1130544125,040024660
1130544125,941001113
1130544125,040631494
1130544125,041428056
1130544125,04160329X
1130545784,043220819
1130545784,04136726X
1130545784,041270185
1130545784,04127850X
1130587088,041837738
1130587088,041805089
1130587088,040676870
1130587088,041855493
1130869598,041411277
1130869598,04002783X
1130869598,041338715
1130869598,041818679
1130869598,040540456
1130922367,041143817
1130922367,964789736
1130922367,040665860
1131254252,041701852
1131254252,945177151
1131254252,041863925
113131378X,041517954
113131378X,040567834
113131378X,041263928
113131378X,041254678
1131644484,965501019
1131644484,998134988
1131644484,041250117
1131644484,042002346
1131707060,041432584
1131707060,941398722
1131707060,959847510
1131707060,041146204
113192200X,042131286
113192200X,040153320
113192200X,040430472
113192200X,040200698
1132111412,040475115
1132111412,040784606
1132111412,042764599
1132111412,042377552
1132288681,040474410
1132289211,040118827
1132289211,040667898
1132320550,040408434
1132320550,040620050
1132320550,040063119
1132320550,041708008
113232081X,040118827
113232081X,041514343
113232081X,040775704
113232081X,040066673
113243419X,040149544
113243419X,04014948X
113243419X,04198756X
113243419X,04065365X
113243419X,041206703
113243419X,040149579
113243419X,040038416
1132554950,040003175
1132554950,042358396
1132554950,040592057
1132554950,955708869
1132772095,043164137
1132776120,041996798
1132776120,041924096
1132776120,041849450
1132934001,041263464
1132934001,1190608006
1132934001,042802970
1133021174,040352447
1133021174,040352544
1133021174,040699943
1133021174,041326083
1133021174,040152243
1133021174,040563669
1133021174,040205886
1133021174,040307026
1135116989,040757390
1135116989,977595927
1135116989,040205487
1135134464,042787475
1135134464,040160742
1135134464,041888057
1135134464,041232755
113518450X,040785998
113518450X,041410793
113518450X,101046003X
113518450X,96639481X
1135687927,040559645
1135687927,041774094
1135687927,040394158
1135687927,040447375
1135687927,04009006X
1135687927,041317513
1135687927,040628019
1135919259,041297563
113592273X,04037372X
113592273X,972552642
113592273X,949134651
113592273X,040289370
113592273X,040318834
113592273X,041603494
113592273X,041324838
113596372X,040128148
113596372X,042141516
113596372X,041448650
113596372X,041209427
113596372X,040217914
113596372X,040384039
1136024298,007652879
1136024298,04160329X
1136024298,041134826
1136024298,040643026
1136024298,041217004
1136024298,041876806
1136135057,050582267
1136135057,040426238
1136135057,042474825
1136135057,041317173
1136285687,040685969
1136285687,04145622X
1136285687,041670167
1136322604,040426408
1136322604,04062787X
1136421777,040709590
1136421777,042720184
1136421777,041858646
1136421777,041524705
1136471588,96987071X
1136471588,041609093
1136471588,041328612
1136471588,1103519999
1136471588,041322797
1136471588,041280962
1136471588,041448642
1136471588,041426886
1136660569,040479897
1136660569,041739736
1136660569,041907647
1136724575,975860542
1136724575,042449812
1136724575,042793939
1136724575,042709202
1136724575,041285018
1136724575,041157109
1136945946,041985915
1136945946,040694186
1137003294,040714977
1137003294,04124995X
1137003294,040180417
1137054387,041788125
1137054387,041299604
1137054387,043113729
1137054387,041524705
1137054387,040319725
1137211555,04008003X
1137211555,04046539X
1137211555,04066466X
1137211555,040325245
1137466804,040118894
1137466804,040784355
1137466804,041143337
1137466804,040334236
1137466804,040557626
1137466804,041659643
113782896X,040588122
113782896X,043043313
113782896X,040477460
113782896X,040055655
113782896X,041481143
1137919450,040462838
1137919450,040324923
1137919450,041310284
1137919450,94159002X
1137919450,041702972
1137919450,040550729
1138135038,040781682
1138135038,04070792X
1138135038,941957977
1138135038,041715896
1138135038,975486896
1138135038,042319285
1138233994,041424069
1138233994,040707040
1138233994,04053541X
1138233994,040223507
1138233994,040354202
113827965X,040059405
113827965X,040189686
113827965X,040375897
113827965X,999201387
113827965X,041557360
1138280321,040206432
1138280321,041737369
1138280321,953232050
1138280720,040408027
1138280720,041341902
1138280720,118547739
1138285811,040118827
1138285811,040554090
1138285811,040791637
1138285811,040589005
1138285811,041539400
1138286052,118500775
1138286052,041708725
1138286052,040597873
1138286052,040470687
1138359777,04042362X
1138359777,041844599
1138359777,944253407
1138359777,950237280
1138359777,041760204
1138757675,041420659
1138757675,040360342
1139252232,041276159
1139252232,968893724
1139252232,040493652
1139252232,041851188
1139252232,042968208
113948236X,040379493
113948236X,040223493
113948236X,040350967
113948236X,040710343
113948236X,040473767
1139604139,041696786
1139604139,041517679
1139604139,040068420
1139604139,040316483
1139604139,041517652
1139604139,94618058X
1139961586,040118827
1139961586,04066399X
1139961586,040558983
1140165453,04129047X
1140165453,040187764
1140165453,040785998
1140176951,040118827
1140176951,041253086
1140176951,041157168
1140176951,041740866
1140176951,040717976
1140176951,041916727
1140486705,940712849
1140486705,04126827X
1140486705,942632087
1140486705,041221664
1140486705,040781682
1140486705,040649377
1140486705,042012023
1140641751,000356506
1140641751,041137159
1140641751,040750922
1140641751,040228983
1140641751,041950216
1140641751,040577996
1140760920,040118827
1140760920,040014460
1140760920,040410307
1140760920,040795837
1141177110,960963405
1141177110,041474619
1141177110,947461299
1141177110,992096200
1141177110,041596536
1141177110,042789257
1141177110,042792193
1141177110,041944178
1141177110,042179610
1141177110,042798728
1141225263,040526925
1141225263,040710459
1141225263,042961785
1141225263,963446827
1141225263,040052273
1141230429,946325502
1141230429,041674138
1141230429,991253833
1141230429,041385659
1141230429,041289129
1141230429,04224191X
1141230429,961919310
1141230429,041406605
1141230429,041691482
1141295652,040052273
1141626462,041877616
1141626462,040154319
1141626462,04187756X
1141626462,040198529
1141630826,040528154
1141630826,041750934
1141630826,04192147X
1141630826,041968646
114179313X,041551567
114179313X,041839544
114179313X,040694569
114179313X,042064783
114179313X,041987217
114179313X,040775704
114179313X,040057097
114179313X,040184218
114179313X,040124754
1141906198,040790487
1141906198,040288080
1141906198,041256980
1141906198,040013073
1142450295,041481143
1142450295,040586405
1142450295,041264576
1142527107,040118827
1142527107,040111520
1142527107,041739086
1142527107,04003559X
1142527107,040111342
1142527107,1105568555
1142528189,118616366
1142528189,040039390
1142659496,040189686
1142659496,040375897
1142659496,961739223
1142730921,041286502
1142730921,040254054
1142730921,041165683
1142730921,041233050
1142920429,041748565
1142920429,041578198
1142920429,041513444
1142920429,041403797
1142920429,041525469
1142920429,940674432
1142920429,04154126X
1142920429,940180685
1143065301,961543965
1143065301,041877632
114306562X,995800995
114306562X,040567303
114306562X,040087670
114306562X,040136736
1143067347,041884175
1143067347,041454197
1143067347,041922417
1143067347,957627521
1143067347,04077628X
1143067347,971576181
1143231066,041323408
1143231066,041841182
1143231066,042567092
1143231066,040783723
1143231066,1361625384
1143440366,040432718
1143440366,040118827
1143440366,040772586
1143440366,040108775
1143440366,041670213
1143440366,040608107
1143440366,040136566
1143440366,04078570X
1143539850,000904910
1143539850,041535723
1143539850,042090377
1143539850,94910938X
1143539850,040054616
1143539850,04148259X
1143696034,042119898
1143696034,041263928
1143696034,040351653
1143696034,040339718
1143696034,042789257
1143766849,1009438360
1143766849,987895397
1143766849,04113446X
1143766849,041873572
1143766849,040479684
1143766849,041289455
1143766849,040746720
1144015758,040464962
1144015758,041730747
1144015758,972287116
1144015758,040066673
1144015758,041157168
1144015758,1001634721
1144015758,040465268
1144015758,040114139
1144133025,1057904988
1144133025,04186848X
1144133025,040763080
1144133025,041138163
1144133025,964181266
1144379393,040436659
114439645X,041282639
114439645X,041686977
114439645X,041663675
114439645X,041254899
114439645X,940812835
1144401380,121263959
1144615712,041900073
1144615712,041297598
1144615712,970679645
1144619165,041580672
1144619165,041312864
1144619165,042600979
1144619165,1046924427
1144619165,04122146X
1144619165,946789827
1144620015,1017248184
1144620015,041142500
1144805422,040337006
1144805422,040148742
1144805422,956438350
1144805422,972096280
1144805422,040626563
1144805422,040622665
1147295425,040709590
1147295425,040201368
1147295425,041221664
1147295425,950555169
1147295425,041327179
1147295425,942785444
1147295425,041251547
1147295425,040436802
1147295425,967179327
1147295425,040067807
1147295425,971747407
1147344930,040397858
1147344930,1262258251
1147344930,041441265
1147344930,041995686
1147344930,040491870
1147907749,040035247
1147907749,040457915
114790796X,040163970
114790796X,04204779X
114790796X,1127148958
1147924643,041953800
1147924686,040582167
1147924686,041401247
1147924686,040741680
1147924686,041156137
1148375392,040024067
1148375392,1238387624
1148375392,040153584
1148375392,040479668
114838782X,04066399X
114838782X,041924096
114838782X,1102915882
114838782X,944720374
1148475834,04051238X
1148475834,042961785
1148475834,041176367
1148475834,04010074X
1148658203,040026418
1148658203,041264126
1148658203,041365844
1148658203,04002752X
1148658203,974041238
1148749128,041475968
1148749128,040676757
1148749128,041632354
1148749128,043262724
1148749128,1072430339
1148870970,041143337
1148870970,041206320
1148870970,040335976
114887884X,041263928
114887884X,041508033
114887884X,040351653
114887884X,040169162
114887884X,040617068
114887884X,042402174
114904943X,040310310
114904943X,043232744
114904943X,040325806
114904943X,042049733
114951390X,041607139
114951390X,946952590
114951390X,1188049933
1149628081,040157016
1149628081,040035247
1149628081,959262555
1150059281,002176866
1150059281,041828356
1150059281,964381699
1150059281,041230655
1150059281,041618173
1150123761,040067807
1150123761,040778215
1150123761,042777097
1150123761,948083808
1150123761,041759923
1150123761,043063942
1150123761,955687659
1150160845,004116968
1150160845,963150790
1150160845,115579382X
1150238119,041136004
1150238119,041236157
1150238119,041710827
1150238119,041728750
1150238119,970410212
1150238119,961557591
1150510951,040118827
1150510951,041277465
1150510951,040175987
1150510951,041324110
1150510951,040051846
1151103810,004779800
1151103810,040786099
1151103810,042381142
1151103810,040664902
1151103810,041546172
1151103810,040701026
1151496499,040086909
1151496499,040382419
1151792918,041277473
1151792918,041231538
1151792918,1217543678
1151792918,96798145X
1151792918,041291476
1151792918,040052273
1152058762,042525799
1152058762,042437180
1152058762,040264823
1152058762,1246949830
1152077627,040992748
1152077627,041248546
1152077627,119035316
1152077627,040171027
1152078283,040598446
1152078283,041392507
1152138405,041250494
1152138405,040574474
1152138405,042242142
1152139436,949276324
1152139436,04128271X
1152139436,042465990
1152210823,040118827
1152210823,040651096
1152210823,041660854
1152210823,945130562
1152210823,040398277
1152211005,118511262
1152211005,042679990
1152211005,040307026
1152211005,040465144
1152211005,040332039
1152211005,042286069
1152211005,040064395
1152265377,040118827
1152265377,041374797
1152322559,116804831
1152322559,300064837
1152322559,041209818
1152437615,042628768
1152437615,041369254
1152437615,950345555
1152437615,042528399
1153062739,040802493
1153062739,04003920X
1153062739,040181847
1153062739,040768996
1153325071,040362108
1153325071,040786048
1153325071,99018773X
1153326590,99018773X
1153326590,041275829
1153326590,042743249
1153326590,041215907
1153408112,041710770
1153408112,041253337
1153408112,04010141X
1153408112,041143884
1153408112,041312562
1153408112,04075166X
1153408112,040719650
1153408112,04041003X
1153474700,04062661X
1153474700,041410459
1153474700,041767888
1153474700,041702972
1153474700,96473222X
1153476959,040760014
1153476959,960175504
1153476959,041654358
1153476959,950271020
1153476959,041915690
1153480468,041517954
1153480468,041535537
1153480468,041654358
1153480468,041291476
1153480867,041263928
1153480867,040351653
1153480867,955009898
1153480867,116048743X
1153480867,041751280
1153484358,04062661X
1153484358,94613975X
1153484358,1151838586
1153484358,04148911X
1153484358,04148259X
1153485109,960767053
1153485109,041302664
1153485109,041321650
1153485109,040629627
1153489929,041654234
1153489929,04139402X
1153489929,041915690
1153489929,041216776
1153489929,041353692
1153503484,042723116
1153503484,041339223
1153503484,042090350
1153504677,042723116
1153504677,041281500
1153504677,1149086939
1153504677,042275636
1153504677,040192784
1153504677,041573749
1153504677,940988372
1153504677,040708918
1153504677,042326540
1153504677,945544987
1153505444,04128805X
1153505444,969774206
1153505444,040351653
1153505444,042058953
1153548054,04131946X
1153548054,040443213
1153548054,040351173
1153611678,949276324
1153611678,041731727
1153611678,041373464
1153611678,1264956134
1153768100,040432076
1153768100,040162168
115430700X,040267512
115430700X,95598971X
115430700X,040557294
115430700X,041784057
115430700X,040664392
115430941X,041609166
115430941X,043245676
115430941X,041530632
115430941X,041525639
115430941X,974191523
115430941X,041708814
115430941X,941779599
1154486206,04022838X
1154486206,04113446X
1154486206,97200923X
1154486206,040307468
1154555313,040566188
1154555313,040307026
1154665070,040384160
1154665070,041832108
1154665070,041234472
1154665070,040397130
1154665070,040574474
1154680509,13411177X
1154680509,041750330
1154680509,040465594
1154680509,1019457317
1154840557,041579062
1154840557,042713994
1154840557,94097911X
1154840557,040271455
1154840557,04115746X
115493120X,041143353
115493120X,042192218
115493120X,041574109
115493120X,041264576
115493120X,041660773
115493120X,968818374
115493120X,040325229
115493120X,95754068X
115493120X,041156730
115493120X,04267316X
1154941035,949276324
1154941035,042465990
1154941035,040270890
1154964612,04112667X
1154964612,04124608X
1154964612,1115819186
1154986241,940540916
1154986241,041386485
1155083113,040310035
1155083113,041555856
1155083113,041124510
1155083113,042468779
1155083113,041253663
1155083113,042848512
1155083113,040479684
1155083113,040676897
1155085531,1187666564
1155085531,042695112
1155085531,040708918
1155085531,041413199
1155085531,04192147X
1155085531,042798728
1155085949,040528154
1155085949,041750934
1155085949,041741048
1155085949,04168706X
1155085949,041596536
1155085949,040299198
1155085949,041311329
1155085949,042179610
1155085949,040004937
1155086317,041753275
1155086317,940589761
1155086317,042793238
1155086317,040124843
1155086317,970830335
1155086317,041596536
1155086317,041435184
1155086317,04175249X
1155086317,041413199
1155086317,945544987
1155086317,042360889
1155086627,042695112
1155086627,041753275
1155086627,941222357
1155086627,041207424
1155086627,041504844
1155086627,040336964
1155086627,041645405
1155303024,042404428
1155303024,041157168
1155303024,04197011X
1155338138,041654234
1155338138,041654412
1155338138,103238512X
1155338138,041165225
1155338138,952932202
1155338138,041940202
1155359232,007636040
1155359232,040090167
1155359232,041889320
1155359232,041877535
1155360303,121100928
1155360303,040499235
1155360303,04186820X
1155360303,04113446X
1155360303,040731316
1155521161,040268616
1155521161,967179327
1155521161,941370445
1155521161,041232755
1155521161,043087787
1155521161,959342257
1155533046,041748565
1155533046,940589761
1155533046,041596536
1155533046,040767876
1155533046,040299198
1155533046,041233778
1155533046,041908880
1155637267,040118827
1155637267,041932420
1155637267,04139402X
1155637267,041230655
1155637267,043084168
1155637267,1308550189
1155638247,1072179776
1155638247,1100731156
1155638247,041127366
1155691067,040223493
1155691067,040379493
1155691067,042064953
1155691067,040746178
1155691067,954394011
1155760611,04005988X
1155760611,1032746432
1155760611,981212956
1155760611,043054595
1155760611,043261094
1155786424,040710130
1155786424,043147267
1155786424,041943635
1155786424,961720069
1155788125,940431181
1155788125,043221874
1155788125,041276000
1155788125,980302455
1155788125,040766055
1155788125,941679519
1155969162,040408027
1155969162,953407497
1156173027,040300463
1156173027,043242693
1156173027,042125979
1156173027,041698169
1156186226,04133955X
1156186226,040176215
1156186226,953714047
1156186226,041501993
1156186226,041306767
1156186226,042765293
1156186226,041172655
1156186226,042090377
1156186226,04113933X
1156444004,040425703
1156444004,040037479
1156444004,040569950
1156444004,041127625
1156444004,944445268
1156445868,040408434
1156445868,96293934X
115646255X,04154773X
115646255X,040040372
115646255X,041989147
115646255X,041369157
115646255X,042617154
115646255X,96473222X
1156602793,040546845
1156602793,04153283X
1156780357,041846699
1156780357,041912632
1156780357,041233786
1156780357,04129002X
1156780357,042107334
1156901138,963781227
1156901138,942388445
1156901138,042372038
1156901138,1020174471
1158597606,041306155
1158597606,041999258
1158597606,040557839
1158597606,040289443
1158597606,04037680X
1159622140,040450643
1159622140,94955801X
1159622140,040542300
1159632871,041412990
1159632871,945466633
1159632871,043088309
1159632871,041232755
1159642109,04113270X
1159642109,041319567
1159642109,04010110X
1159642109,040464490
115990040X,040272540
115990040X,041215567
115990040X,1290619263
1160157855,963483927
1160157855,04062644X
1160157855,041544099
1160182043,040329348
1160182043,042234549
1160182043,040715205
1160182043,043212808
1160303835,040541517
1160303835,040158330
1160309159,040245969
1160309159,041374924
1160309159,040265358
1160309159,040368246
1160309159,040066320
1160312516,040656047
1160312516,041245296
1160312516,040646890
1160312516,041204670
1160312516,953491943
1160312516,994520042
1160313199,040157016
1160313199,940431181
1160340196,118540041
1160344256,041239865
1160344256,041156064
1160344256,95668193X
1160345309,98415941X
1160345309,104188639X
1160347549,040441962
1160347549,04152229X
1160347549,041410467
1160347549,040641767
1160347549,041851455
1160347549,96473222X
1160347549,1008600296
1160405476,040302822
1160405476,040468119
1160405476,041635817
1160428581,981394035
1160428581,041394593
1160428581,041608356
1160428581,1127660101
1160428581,040162788
1160428581,042048206
1160684456,940540916
1160684456,946675724
1160684456,041451597
1160810044,040777049
1160810044,04131946X
1160810044,945262779
1160819106,043242758
1160819106,04158659X
1160819106,042725224
1160819106,041727703
1160819106,041256395
1160819106,040135853
1160819106,942057228
1161047190,040273660
1161047190,042042402
1161047190,041875230
1161047190,000357065
116113929X,041951034
116113929X,041369777
116113929X,04073840X
1161334262,1065013035
1161334262,041328302
1161334262,041402308
1161334262,043261094
1161334262,041215907
116134005X,040114740
116134005X,040575616
116134005X,04057329X
116134005X,940540916
1161410635,949276324
1161410635,042465990
1161410635,04128271X
1161410635,040270890
116141536X,040666123
1161530339,965758605
1161530339,043266029
1161530339,1361630396
1161530339,041708830
1161530339,041735447
1161649263,041172205
1161843655,1046235370
1161843655,040790096
1161843655,040762173
1161843655,041295218
1161843655,040114139
1161843655,041731727
1161976892,982398735
1161976892,041513460
1161976892,1124488332
1161976892,040228983
1162048484,040349284
1162048484,95421689X
1162048484,040295672
1162048484,042060184
1162129948,040537706
1162129948,04003920X
1162129948,040175987
1162129948,040621634
1162263644,040118827
1162263644,04002623X
1162263644,041239288
1162263644,040111342
1162556811,000362255
1162556811,040728110
1162556811,041296230
1162556811,042261074
1162642149,041243277
1162642149,042021642
1162642149,041638638
1162642149,041858522
1162797282,007314752
1162797282,040240762
1162797282,041739442
1162797282,041132157
1162797282,951526863
1162955171,040525724
1162955171,04003500X
1162955171,041696263
1162955171,040160629
1163010065,040118827
1163010065,041988795
1163010065,041760743
1163236403,040620034
1163236403,040734366
1163236403,041294645
1163274550,962804401
1163274550,1361632011
1163274550,041399579
1163274550,042741238
1163274550,126211599X
1163274550,04291339X
1163281972,040088588
1163281972,956220495
1163281972,042569605
1163281972,040037886
1163281972,040508633
1163281972,042474906
1163320811,04042362X
1163320811,041841409
1163320811,940180685
1163320811,041749847
1163320811,961014318
1163536393,04202787X
1163536393,040457907
1163536393,1150339284
1163536393,040791637
1163536393,040393569
116362781X,950582824
116362781X,041351347
116362781X,042975433
116362781X,040026418
1163664634,040014460
1163664634,985262818
1163664634,040156028
1163780723,040118827
1163780723,041125606
1163780723,041365062
1163780723,040762173
1163780723,985576723
1163780723,040557367
1163780723,041640179
1163805564,040085287
1163805564,041270835
1163805564,04291096X
1163805564,964702355
1163937541,04046699X
1163937541,041555856
1163937541,040550095
1163937541,041435184
1163937541,957519273
1163937541,040788598
1163937541,040479250
1163937541,041635817
1164001299,041909488
1164001299,040774473
1164001299,041912713
1164001299,041305817
1164001299,041701216
1164001299,04319737X
1164001299,041411056
1164001299,940008033
1164001299,1155439686
1164001299,943571987
1164001299,04113933X
1164001299,041741498
1164071335,04007403X
1164071335,041824768
1164428314,995996776
1164428314,041762622
1164428314,041740874
1164428314,040449033
1164428314,041291867
1164433067,1105568555
1164433067,04061963X
1164763814,041132920
1164763814,040359646
1164763814,1192691717
1164763814,1007715561
1165132826,040118827
1165132826,040449033
1165132826,041317785
1165132826,040327868
1165132826,040328325
1165132826,041157109
116514137X,040118827
116514137X,040237443
116514137X,040614077
1165304821,040118908
1165304821,1000070719
1165304821,042329078
1165304821,041365062
1165304821,040465268
1165304821,041426800
1165304821,04076527X
1165460580,040223493
1165460580,040037479
1165460580,04126892X
1165460580,042453984
1165503069,040157016
1165503069,040004643
1165503069,042451450
1165826097,040118827
1165826097,040717968
1165826097,979308925
1165826097,040631915
1165826097,041316657
1165826097,041819950
1165826097,04160329X
1166068315,040495078
1166068315,041343190
1166068315,042124905
1166068315,041223306
1166068315,041289676
1166074331,041268237
1166074331,040737888
1166074331,041136543
1166074331,041680812
1166260283,040118827
1166260283,040344215
1166260283,04007367X
1166260283,042735319
1166260283,040695689
1166260283,043264646
1166293890,118532758
1166559734,040739953
1166559734,040538613
1166559734,997859024
1166559734,040266559
1166559734,041910532
1166559734,040711846
116658058X,118616242
116658058X,041134745
116658058X,040267490
116658058X,04049716X
116658058X,040992578
1166756920,04039395X
1166756920,041562674
1166756920,041336003
1166756920,041986059
1166756920,040197026
1166756920,040272516
1166756920,1062915038
1166756920,040452425
1166756920,040595498
1166932486,040035794
1166932486,953102424
1166932486,1185525483
1166957853,041421434
1166957853,041645383
1166957853,042218802
1166957853,041507355
1166957853,040463044
1166957853,041542657
1167194500,041985788
1167194500,041708687
1167194500,041249828
1167195140,041734793
1167195140,040271455
1167195140,04115746X
1167244192,041722469
1167244192,041892992
1167244192,040794687
1167244192,04113429X
1167244192,04030910X
1167244192,041227557
1167244192,041370422
1167344413,958164371
1167344413,043061699
1167344413,040135853
1167363299,040118827
1167363299,040245969
1167363299,041396863
1167363299,041927702
1167363299,949424315
1167370716,040709140
1167370716,040607194
1167370716,040418022
1167663152,040033384
1167663152,040124754
1167663152,040465632
1167691318,1072179776
1167691318,041239849
1167691318,942388445
1167691318,041230655
1167717139,040348709
1167717139,040631184
1167717139,944456960
1167717139,040055418
1167800532,043063284
116832341X,041132920
116832341X,041254244
116832341X,041612787
116832341X,041136179
116832341X,041657292
1168324165,118547739
1168324165,040761649
1168380049,040118827
1168380049,964675765
1168380049,040693406
1168380049,040473767
1168380049,041126289
1168380049,041176227
1168380049,042088534
116872144X,041332628
116872144X,1138303283
116872144X,040775704
1168723760,042875056
1168723760,041541898
1168900603,984023801
1168900603,040776069
1168900603,041332628
1168900603,04141621X
1168900603,041235568
1169300081,040118827
1169300081,040762157
1169300081,041889096
1169300081,04229763X
1169300081,1208516159
1169300081,040348342
1169300928,042074282
1169300928,040039889
1169300928,041896475
116941379X,040567834
116941379X,040435334
116941379X,040143155
116941379X,1023745712
116941379X,041254678
1169520421,041609093
1169520421,1177444216
1169520421,040763889
1169520421,04126830X
1169538762,1024265765
1169538762,04120719X
1169538762,041644395
1169538762,041250826
1169538762,040712354
1169568696,004149696
1169568696,040762297
1169568696,040728854
1169652832,042741238
1169652832,041613589
1169652832,947788956
1169652832,1361634553
1169652832,041708520
1170015433,1158394187
1170015433,041157168
1170015433,953102424
1170015433,042784697
1170020747,041591038
1170020747,041165225
1170020747,955915252
1170047475,958020027
1170047475,040013073
1170047475,040580474
1170395384,040676609
1170395384,040598160
1170395384,04013086X
1170395384,04175378X
1170395384,042642868
1170395384,043194087
1170395384,040306658
1170395384,041703707
1170395384,041745183
1170583008,040036146
1170583008,040491706
1170583008,040408027
1170583105,040181456
1170583105,040449254
1170892078,040992535
1170892078,04049716X
1170892078,119393603
1170892078,946172501
1170892078,970879423
1170914837,963767429
1171069243,040701026
1171069243,040187764
1171428510,04061963X
1171428510,1299843611
1171428510,949746983
1171428510,041970349
117163207X,040118827
117163207X,040391639
117163207X,040512010
117163207X,040667685
117163207X,1007196165
117163207X,041697944
117163207X,04160329X
1172071926,989749401
1172071926,040145166
1172071926,1103153382
1172071926,1227961537
1172154643,987608886
1172346690,948728043
1172346690,1360369317
1172346690,043266029
1172346690,040120406
1172346690,040597989
1172414092,1178157350
1172414092,1178153355
1172414092,959364080
1172414092,040767590
1172414092,041322770
1172414793,04179589X
1172414793,040039579
1172414793,042090377
1172414793,1069505412
1172527814,041325796
1172634696,11850553X
1172634696,986135372
1172634696,04147886X
1172809674,041412990
1172809674,041366700
1172809674,04045570X
1172809674,948008059
1172809674,040201368
1172809674,041789547
1173194479,1059654830
